label,format,number,period,composer,work,performers,time
Philips,CD,CD 416 615-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 1 in a for Flute, Viola, Cello, and Harpsichord, Wq. 93","Koopman, Hazelzet, Peeters, van der Meer",12.9,,,,,,,,,,,
Oiseau-Lyre,CD,CD 433 189-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 1 in a for Flute, Viola, Cello, and Harpsichord, Wq. 93","McGegan, Mackintosh, Pleeth, Hogwood",14.5,,,,,,,,,,,
Oiseau-Lyre,LP,LP DSLO 520,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 1 in a for Flute, Viola, Cello, and Harpsichord, Wq. 93","McGegan, Mackintosh, Pleeth, Hogwood",14.8,,,,,,,,,,,
ex libris,CD,CD 6021,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 2 in D for Flute, Viola, Cello, and Harpsichord, Wq. 94","Hünteler, Engel, Darmstadt, Trimborn",14.9,,,,,,,,,,,
Philips,CD,CD 416 615-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 2 in D for Flute, Viola, Cello, and Harpsichord, Wq. 94","Koopman, Hazelzet, Peeters, van der Meer",12.1,,,,,,,,,,,
Oiseau-Lyre,LP,LP DSLO 520,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 2 in D for Flute, Viola, Cello, and Harpsichord, Wq. 94","McGegan, Mackintosh, Pleeth, Hogwood",14.0,,,,,,,,,,,
Oiseau-Lyre,CD,CD 433 189-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 2 in D for Flute, Viola, Cello, and Harpsichord, Wq. 94","McGegan, Mackintosh, Pleeth, Hogwood",14.8,,,,,,,,,,,
ex libris,CD,CD 6021,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 3 in G for Flute, Viola, Cello, and Harpsichord, Wq. 95","Hünteler, Engel, Darmstadt, Trimborn",14.0,,,,,,,,,,,
Philips,CD,CD 416 615-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 3 in G for Flute, Viola, Cello, and Harpsichord, Wq. 95","Koopman, Hazelzet, Peeters, van der Meer",12.1,,,,,,,,,,,
Oiseau-Lyre,CD,CD 433 189-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 3 in G for Flute, Viola, Cello, and Harpsichord, Wq. 95","McGegan, Mackintosh, Pleeth, Hogwood",16.7,,,,,,,,,,,
Oiseau-Lyre,LP,LP DSLO 520,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Quartet No. 3 in G for Flute, Viola, Cello, and Harpsichord, Wq. 95","McGegan, Mackintosh, Pleeth, Hogwood",16.7,,,,,,,,,,,
Capriccio,CD,CD 10 206/207,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Resurrection and Ascension of Jesus, The","Schlick, Pregardien, Varcoe, Max, Rheinische Kantorei",72.2,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo I in A, Wq. 58/1",Serkin,5.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo I in C, Wq. 56/1",Serkin,7.9,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo I in E, Wq. 57/1",Serkin,9.1,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo I in E-flat, Wq. 61/1",Serkin,7.0,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo I in G, Wq. 59/2",Serkin,9.8,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo II in c, Wq. 59/4",Serkin,5.0,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo II in D, Wq. 56/3",Serkin,6.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo II in d, Wq. 61/4",Serkin,4.8,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo II in E, Wq. 58/3",Serkin,5.0,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo II in G, Wq. 57/3",Serkin,5.1,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo III in a, Wq. 56/5",Serkin,7.4,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo III in B-flat, Wq. 58/5",Serkin,5.9,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo III in F, Wq. 57/5",Serkin,5.4,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo No. 1 in C, Wq. 56",Rémy,9.1,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo No. 2 in D, Wq. 56",Rémy,8.4,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Rondo No. 3 in a, Wq. 56",Rémy,10.3,,,,,,,,,,,
Ricercar,CD,CD 047025,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Solo for Viola da Gamba and Continuo in C,"Pierlot, Jansen",15.0,,,,,,,,,,,
Ricercar,CD,CD 047025,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Solo for Viola da Gamba and Continuo in G,"Pierlot, Jansen",14.7,,,,,,,,,,,
MDG,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in a, Wq 132","Hunteler, Bylsma, Ogg",10.9,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in a, Wq. 128, H. 555","Haupt, Pank, Thalheim",8.1,,,,,,,,,,,
Denon,CD,CD CO-75025,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in a, Wq. 128, H. 555","M. Arita, C. Arita, Nakano",11.8,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in e, Wq. 124","Haupt, Pank, Thalheim",6.5,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in G, Wq. 127","Haupt, Pank, Thalheim",7.4,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in G, Wq. 133","Haupt, Pank, Thalheim",8.3,,,,,,,,,,,
Denon,CD,CD CO-75025,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in G, Wq. 133, H. 564, ""Hamburg Sonata""","M. Arita, C. Arita, Nakano",8.7,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Continuo in G, Wq. 134","Haupt, Pank, Thalheim",8.7,,,,,,,,,,,
Channel Classics,CD,CD CCS 0790,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Harpsichord in D, Wq. 83","(Flute,Piano) Hazelzet, Ogg",12.9,,,,,,,,,,,
Victrola,LP,LP VICS 1503,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Flute and Harpsichord in D, Wq. 83","Linde, Koch, Ruf",15.5,,,,,,,,,,,
Spectrum,LP,SR-112,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Sonata for Flute Solo in a,Boyd,12.0,,,,,,,,,,,
Music Guild,LP,LP MS-147,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Sonata for Flute Solo in a,C. Monteux,10.6,,,,,,,,,,,
RCA,LP,ARL1-3858,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Sonata for Flute Solo in a,Galway,,,,,,,,,,,,
Nonesuch,LP,LP H-71098,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Harp, Wq. 139",Jamet,13.6,,,,,,,,,,,
Quadrifoglio,LP,LP 9439,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Harp, Wq. 139",Zabaleta,13.0,,,,,,,,,,,
DG,LP,LP 139 419,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Harp, Wq. 139",Zabaleta,13.1,,,,,,,,,,,
Erato,CD,CD ECD 75560,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Oboe and Bass Continuo in g, Wq. XIII, No. 135","Ebbinge, Koopman, Amsterdam Baroque Orchestra",8.8,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 1 in A, Wq. 70, No. 1",Münch,13.1,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 1 in A, Wq. 70, No. 1",Tachezi,13.7,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 2 in B, Wq. 70, No. 2",Münch,7.8,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 2 in B, Wq. 70, No. 2",Tachezi,9.3,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 3 in F, Wq. 70, No. 3",Münch,10.4,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 3 in F, Wq. 70, No. 3",Tachezi,13.7,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 4 in a, Wq. 70, No. 4",Münch,11.5,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 4 in a, Wq. 70, No. 4",Tachezi,12.2,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 5 in D, Wq. 70, No. 5",Münch,11.4,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 5 in D, Wq. 70, No. 5",Tachezi,14.5,,,,,,,,,,,
Christophorus,CD,CD 74564,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 6 in g, Wq. 70, No. 6",Münch,13.9,,,,,,,,,,,
Telefunken,LP,LP 6.35453,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Organ No. 6 in g, Wq. 70, No. 6",Tachezi,12.7,,,,,,,,,,,
Capriccio,CD,CD 10 102,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Viola da Gamba and Continuo in C, Wq. 136, H. 558","Pank, Jaccottet",15.0,,,,,,,,,,,
Capriccio,CD,CD 10 102,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Viola da Gamba and Continuo in D, Wq. 137, H. 559","Pank, Jaccottet",15.3,,,,,,,,,,,
Capriccio,CD,CD 10 102,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Viola da gamba and Fortepiano in g, Wq. 88, H. 510","Pank, Jaccottet",18.0,,,,,,,,,,,
Channel Classics,CD,CD CCS 0790,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Violin and Harpsichord in C, Wq. 73, H. 504","(Flute,Piano) Hazelzet, Ogg",13.4,,,,,,,,,,,
ASV,CD,CD 308 [prefix del],1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Violin and Harpsichord in C, Wq. 73, H. 504","Ross, Ponsford",12.1,,,,,,,,,,,
ASV,CD,CD 308 [prefix del],1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata for Violin and Harpsichord in d, Wq. 72, H. 503","Ross, Ponsford",8.1,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in a, Wq. 57/2",Serkin,5.6,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in C, Wq. 55/1",Serkin,6.1,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in D, Wq. 61/2",Serkin,5.2,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in e, Wq. 59/1",Serkin,9.1,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in G, Wq. 56/2",Serkin,6.8,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata I in G, Wq. 58/2",Serkin,6.0,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in B-flat, Wq. 59/3",Serkin,13.3,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in d, Wq. 57/4",Serkin,11.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in e, Wq. 58/4",Serkin,9.9,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in e, Wq. 61/4",Serkin,8.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in F, Wq. 55/2",Serkin,11.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata II in F, Wq. 56/4",Serkin,6.4,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata III in A, Wq. 56/6",Serkin,7.0,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata III in b, Wq. 55/3",Serkin,8.5,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata III in f, Wq. 57/6",Serkin,10.9,,,,,,,,,,,
Philips,CD,CD 422 349-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata in b/f-sharp, Wq. 63, No. 4",Leonhardt (clavichord),8.1,,,,,,,,,,,
Capriccio,CD,CD 10 101,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Sonata in D for Flute and Continuo WQ 129,"Haupt, Pank, Thalheim",7.9,,,,,,,,,,,
Philips,CD,CD 422 349-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata in d, Wq. 51, No. 4",Leonhardt (clavichord),10.7,,,,,,,,,,,
Accent ,CD,CD 57804,1,"Bach, Carl Philipp Emanuel (German, 1714-88)",Sonata in g,"Dombrecht, W. Kuijken, Kohnen",17.8,,,,,,,,,,,
Philips,CD,CD 422 349-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata in g, Wq. 51, No. 6",Leonhardt (clavichord),8.0,,,,,,,,,,,
Titanic,CD,CD Ti-186,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata IV in A, H. 29 (Wq. 48/6)",Brauchli,15.7,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata IV in A, Wq. 55/4",Serkin,13.9,,,,,,,,,,,
Titanic,CD,CD Ti-186,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata IV in b, H. 73 (Wq. 63/4)",Brauchli,10.4,,,,,,,,,,,
Titanic,CD,CD Ti-186,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata IV in d, H.139 (Wq.50/4)",Brauchli,16.4,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 1 in a, Wq. 49",van Asperen,14.8,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 1 in F, Wq. 48",van Asperen,10.0,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 1 in G, Wq. 56",Rémy,11.8,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 2 in A-flat, Wq. 49",van Asperen,13.4,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 2 in B-flat, Wq. 48",van Asperen,12.7,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 2 in F, Wq. 56",Rémy,5.8,,,,,,,,,,,
MDG,CD,CD 3153,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 3 in A, Wq. 56",Rémy,6.6,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 3 in E, Wq. 48",van Asperen,11.4,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 3 in e, Wq. 49",van Asperen,12.8,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 4 in B-flat, Wq. 49",van Asperen,14.6,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 4 in c, Wq. 48",van Asperen,13.3,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 5 in C, Wq. 48",van Asperen,10.9,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 5 in E-flat, Wq. 49",van Asperen,13.5,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 6 in A, Wq. 48",van Asperen,12.0,,,,,,,,,,,
Warner Classics,CD,CD 0825646945542,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata No. 6 in b, Wq. 49",van Asperen,15.3,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in a, Wq 128","Hunteler, Bylsma, Ogg",9.9,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in B, Wq 125","Hunteler, Bylsma, Ogg",8.0,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in B, Wq 130","Hunteler, Bylsma, Ogg",11.3,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in D, Wq 126","Hunteler, Bylsma, Ogg",9.8,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in D, Wq 129","Hunteler, Bylsma, Ogg",8.3,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in D, Wq 131","Hunteler, Bylsma, Ogg",10.2,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in e, Wq 124","Hunteler, Bylsma, Ogg",6.7,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in G, Wq 123","Hunteler, Bylsma, Ogg",9.5,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in G, Wq 127","Hunteler, Bylsma, Ogg",8.3,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in G, Wq 133","Hunteler, Bylsma, Ogg",9.5,,,,,,,,,,,
MDG ,CD,CD 3284/85,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata Trio for Flute, Cello, and Piano in G, Wq 134","Hunteler, Bylsma, Ogg",11.8,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata V in F, Wq. 55/5",Serkin,8.3,,,,,,,,,,,
Vivace,CD,CD 8809,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonata VI in G, Wq. 55/6",Serkin,11.5,,,,,,,,,,,
Philips,CD,CD 422 349-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatas, Three, Wq. 51, Nos. 6 and 4, and Wq. 63, No. 4","Leonhardt (clavichord; he plays them as a group, which is ok)",26.4,,,,,,,,,,,
Berlin Classics,CD,CD BC 1040-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina for Orchestra in D, Wq. 109","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",14.3,,,,,,,,,,,
EMI,CD,CD 47655,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in B-flat, Wq 110","Black, Kelley, Collegium Aureum",7.4,,,,,,,,,,,
Koch Schwann,CD,CD 316 006,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in B-flat, Wq 110","Muller-Bruhl, Trimborn, Cologne Chamber Orchestra, ",8.2,,,,,,,,,,,
Koch Schwann,CD,CD 316 006,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in D, Wq 109","Muller-Bruhl, Trimborn, Cologne Chamber Orchestra, ",14.0,,,,,,,,,,,
EMI,CD,CD 47655,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in E-flat, Wq 105","Black, Kelley, Collegium Aureum",20.8,,,,,,,,,,,
Koch Schwann,CD,CD 316 006,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in E-flat, Wq 108","Muller-Bruhl, Trimborn, Cologne Chamber Orchestra, ",15.7,,,,,,,,,,,
EMI,CD,CD 47655,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in F, Wq 104","Black, Kelley, Collegium Aureum",22.0,,,,,,,,,,,
EMI,CD,CD 47655,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Sonatina in G, Wq 98","Black, Kelley, Collegium Aureum",9.2,,,,,,,,,,,
CBS,CD,CD 42511 [prefix del],1,"Bach, Carl Philipp Emanuel (German, 1714-88)",St. Mark Passion,"Laki, Kunz, Schreier, Schmidt, Backes, Keitz, Wagner, Rilling, Gächinger Kantorei Stuttgart, Bach-Collegium Stuttgart",122.2,,,,,,,,,,,
Capriccio,CD,CD 10 106,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 1 in G, Wq. 182, No. 1, H. 657","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",11.6,,,,,,,,,,,
Oiseau-Lyre,CD,CD 417 124-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 1 in G, Wq. 182, No. 1, H. 657","Hogwood, Academy of Ancient Music",11.1,,,,,,,,,,,
DG Archiv,CD,CD 415 300-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 1 in G, Wq. 182, No. 1, H. 657","Pinnock, English Concert",10.7,,,,,,,,,,,
Capriccio,CD,CD 10 106,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 2 in B-flat, Wq. 182, No. 2, H. 658","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",10.7,,,,,,,,,,,
Oiseau-Lyre,CD,CD 417 124-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 2 in B-flat, Wq. 182, No. 2, H. 658","Hogwood, Academy of Ancient Music",11.2,,,,,,,,,,,
DG Archiv,CD,CD 415 300-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 2 in B-flat, Wq. 182, No. 2, H. 658","Pinnock, English Concert",12.2,,,,,,,,,,,
Capriccio,CD,CD 10 106,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 3 in C, Wq. 182, No. 3, H. 659","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",9.4,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77187-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 3 in C, Wq. 182, No. 3, H. 659","Hengelbrock, Freiburg Baroque Orchestra",11.7,,,,,,,,,,,
Oiseau-Lyre,CD,CD 417 124-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 3 in C, Wq. 182, No. 3, H. 659","Hogwood, Academy of Ancient Music",11.1,,,,,,,,,,,
DG Archiv,CD,CD 415 300-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 3 in C, Wq. 182, No. 3, H. 659","Pinnock, English Concert",9.8,,,,,,,,,,,
Capriccio,CD,CD 10 106,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 4 in A, Wq. 182, No. 4, H. 660","Haenchen, Carl Philipp Emanuel Bach Chamber Orchestra",11.7,,,,,,,,,,,
Deutsche Harmonia Mundi,CD,CD 77187-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 4 in A, Wq. 182, No. 4, H. 660","Hengelbrock, Freiburg Baroque Orchestra",12.6,,,,,,,,,,,
Oiseau-Lyre,CD,CD 417 124-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 4 in A, Wq. 182, No. 4, H. 660","Hogwood, Academy of Ancient Music",12.2,,,,,,,,,,,
DG Archiv,CD,CD 415 300-2,1,"Bach, Carl Philipp Emanuel (German, 1714-88)","Symphony for Strings (Hamburg Symphony) No. 4 in A, Wq. 182, No. 4, H. 660","Pinnock, English Concert",12.0,,,,,,,,,,,
